date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:18:51	165100/165100	---M--	200	added ('OK')	image/jpeg	etag:%22b52d3fadd79d41:0%22	http://media.vietlott.vn/vi/06.2018/system/archivedate/MAGNUM%20II.jpg	D:/private/webclone/vietlott/media.vietlott.vn/vi/06.2018/system/archivedate/MAGNUM%20II.jpg	(from http://vietlott.vn/vi/trung-thuong/quay-so-mo-thuong/quy-trinh-qsmt)
15:18:52	946/946	---M--	200	added ('OK')	application/x-javascript	etag:4F9C680AC4A855A627F654F51E2174E0	http://vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.ExpiredPrize645WebPart,Vietlott.PlugIn.WebParts.ashx	D:/private/webclone/vietlott/vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.ExpiredPrize645WebPart,Vietlott.PlugIn.WebParts.js	(from http://vietlott.vn/vi/trung-thuong/linh-thuong/thoi-gian-linh-thuong-645)
15:18:53	32169/32169	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:18:51%20GMT	http://vietlott.vn/vi/trung-thuong/linh-thuong/thoi-gian-linh-thuong-655	D:/private/webclone/vietlott/vietlott.vn/vi/trung-thuong/linh-thuong/thoi-gian-linh-thuong-655.html	(from http://vietlott.vn/vi/trung-thuong/linh-thuong/thoi-gian-linh-thuong-645)
15:18:54	32171/32171	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:18:53%20GMT	http://vietlott.vn/vi/trung-thuong/linh-thuong/thoi-gian-linh-thuong-max-4d	D:/private/webclone/vietlott/vietlott.vn/vi/trung-thuong/linh-thuong/thoi-gian-linh-thuong-max-4d.html	(from http://vietlott.vn/vi/trung-thuong/linh-thuong/thoi-gian-linh-thuong-645)
15:18:55	932/932	---M--	200	added ('OK')	application/x-javascript	etag:9F0E37F097A9C6611809FCCB4246765F	http://vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.TicketInfo645WebPart,Vietlott.PlugIn.WebParts.ashx	D:/private/webclone/vietlott/vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.TicketInfo645WebPart,Vietlott.PlugIn.WebParts.js	(from http://vietlott.vn/vi/trung-thuong/thong-ke-jackpot/thong-tin-ve-phat-hanh-645)
15:18:57	33790/33790	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:18:54%20GMT	http://vietlott.vn/vi/trung-thuong/thong-ke-jackpot/thong-tin-ve-phat-hanh-655	D:/private/webclone/vietlott/vietlott.vn/vi/trung-thuong/thong-ke-jackpot/thong-tin-ve-phat-hanh-655.html	(from http://vietlott.vn/vi/trung-thuong/thong-ke-jackpot/thong-tin-ve-phat-hanh-645)
15:18:57	1221/1221	---M--	200	added ('OK')	application/x-javascript	etag:570F285BBD05F0F08DF3D97FADC3B4B6	http://vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.Game645SetOfJackPotWebPart,Vietlott.PlugIn.WebParts.ashx	D:/private/webclone/vietlott/vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.Game645SetOfJackPotWebPart,Vietlott.PlugIn.WebParts.js	(from http://vietlott.vn/vi/trung-thuong/thong-ke-jackpot/bo-so-jackpot-645)
15:18:57	46865/46865	---M--	200	added ('OK')	image/jpeg	etag:%229acd832988add11:0%22	http://vietlott.vn/static.vietlott.vn/uploads/public/6E677579656E7468616F7472616E67Images/%c4%90%e1%ba%a1i%20l%c3%bd.jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/public/6E677579656E7468616F7472616E67Images/%c4%90%e1%ba%a1i%20l%c3%bd.jpg	(from http://vietlott.vn/vi/trung-thuong/linh-thuong/quy-dinh-linh-thuong)
15:18:58	33169/33169	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:18:56%20GMT	http://vietlott.vn/vi/trung-thuong/thong-ke-jackpot/bo-so-jackpot-655	D:/private/webclone/vietlott/vietlott.vn/vi/trung-thuong/thong-ke-jackpot/bo-so-jackpot-655.html	(from http://vietlott.vn/vi/trung-thuong/thong-ke-jackpot/bo-so-jackpot-645)
15:18:59	706/706	---M--	200	added ('OK')	application/x-javascript	etag:6105AAC9FB8CC8F041C6A6D95DC7AC74	http://vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.ListWinnerWebPart,Vietlott.PlugIn.WebParts.ashx	D:/private/webclone/vietlott/vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.ListWinnerWebPart,Vietlott.PlugIn.WebParts.js	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/chu-nhan-jackpot)
15:18:59	730/730	---M--	200	added ('OK')	application/javascript	etag:%22957827971ddd41:0%22	http://vietlott.vn/js/EX_chunhanjackpot.js	D:/private/webclone/vietlott/vietlott.vn/js/EX_chunhanjackpot.js	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/chu-nhan-jackpot)
15:19:01	268162/268162	---M--	200	added ('OK')	image/png	etag:%22c6501d17fbdd41:0%22	http://media.vietlott.vn/vi/06.2018/system/archivedate/bao-4.png	D:/private/webclone/vietlott/media.vietlott.vn/vi/06.2018/system/archivedate/bao-4.png	(from http://vietlott.vn/vi/choi/power-6-55/cach-choi)
15:19:08	54440/54440	---M--	200	added ('OK')	image/jpeg	etag:%22aa5c4328eddd41:0%22	http://media.vietlott.vn/main/06.2018/kd/winner.avatar/dsc_6716(1).jpg	D:/private/webclone/vietlott/media.vietlott.vn/main/06.2018/kd/winner.avatar/dsc_6716(1).jpg	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/chu-nhan-jackpot)
15:19:09	58590/58590	---M--	200	added ('OK')	image/jpeg	etag:%227437544ceadd41:0%22	http://media.vietlott.vn/main/06.2018/kd/winner.avatar/2(18).jpg	D:/private/webclone/vietlott/media.vietlott.vn/main/06.2018/kd/winner.avatar/2(18).jpg	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/chu-nhan-jackpot)
15:19:18	104416/104416	---M--	200	added ('OK')	image/jpeg	etag:%22fb2329f5dd41:0%22	http://media.vietlott.vn/main/06.2018/kd/winner.avatar/anh-khach-hang(2).jpg	D:/private/webclone/vietlott/media.vietlott.vn/main/06.2018/kd/winner.avatar/anh-khach-hang(2).jpg	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/chu-nhan-jackpot)
15:19:20	71130/71130	---M--	200	added ('OK')	image/jpeg	etag:%2284cfe7c1f7dd41:0%22	http://media.vietlott.vn/main/06.2018/kd/winner.avatar/47-ty-hp.jpg	D:/private/webclone/vietlott/media.vietlott.vn/main/06.2018/kd/winner.avatar/47-ty-hp.jpg	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/chu-nhan-jackpot)
15:19:21	72567/72567	---M--	200	added ('OK')	image/jpeg	etag:%228ec41aaaf9dd41:0%22	http://media.vietlott.vn/main/06.2018/kd/winner.avatar/25-ty-hcm.jpg	D:/private/webclone/vietlott/media.vietlott.vn/main/06.2018/kd/winner.avatar/25-ty-hcm.jpg	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/chu-nhan-jackpot)
15:19:33	92423/92423	---M--	200	added ('OK')	image/jpeg	etag:%225f4bcacce4dd41:0%22	http://media.vietlott.vn/main/06.2018/kd/winner.avatar/95-web.jpg	D:/private/webclone/vietlott/media.vietlott.vn/main/06.2018/kd/winner.avatar/95-web.jpg	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/chu-nhan-jackpot)
15:19:36	98100/98100	---M--	200	added ('OK')	image/jpeg	etag:%2284337452f5dd41:0%22	http://media.vietlott.vn/main/06.2018/kd/winner.avatar/244-web.jpg	D:/private/webclone/vietlott/media.vietlott.vn/main/06.2018/kd/winner.avatar/244-web.jpg	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/chu-nhan-jackpot)
15:19:42	129687/129687	---M--	200	added ('OK')	image/jpeg	etag:%22d24fe143eddd41:0%22	http://media.vietlott.vn/main/06.2018/kd/winner.avatar/238-web.jpg	D:/private/webclone/vietlott/media.vietlott.vn/main/06.2018/kd/winner.avatar/238-web.jpg	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/chu-nhan-jackpot)
15:19:50	47567/47567	---M--	200	added ('OK')	image/jpeg	etag:%22e766cd18e6dd41:0%22	http://media.vietlott.vn/main/06.2018/kd/winner.avatar/130.jpg	D:/private/webclone/vietlott/media.vietlott.vn/main/06.2018/kd/winner.avatar/130.jpg	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/chu-nhan-jackpot)
15:20:05	94566/94566	---M--	200	added ('OK')	image/jpeg	etag:%221c87ea20ecdd41:0%22	http://media.vietlott.vn/main/06.2018/kd/winner.avatar/2(14)-(1).jpg	D:/private/webclone/vietlott/media.vietlott.vn/main/06.2018/kd/winner.avatar/2(14)-(1).jpg	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/chu-nhan-jackpot)
15:20:18	58946/58946	---M--	200	added ('OK')	image/jpeg	etag:%22fb36abb4f1dd41:0%22	http://media.vietlott.vn/main/06.2018/kd/winner.avatar/anh-khach(1).jpg	D:/private/webclone/vietlott/media.vietlott.vn/main/06.2018/kd/winner.avatar/anh-khach(1).jpg	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/chu-nhan-jackpot)
15:20:26	50617/50617	---M--	200	added ('OK')	image/jpeg	etag:%2281696853f1dd41:0%22	http://media.vietlott.vn/main/06.2018/kd/winner.avatar/02--khach-chup-chung.jpg	D:/private/webclone/vietlott/media.vietlott.vn/main/06.2018/kd/winner.avatar/02--khach-chup-chung.jpg	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/chu-nhan-jackpot)
15:20:47	737323/737323	---M--	200	added ('OK')	application/pdf	etag:%2234b7d43dc9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Files/thong%20tu%20111.pdf	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Files/thong%20tu%20111.pdf	(from http://vietlott.vn/vi/trung-thuong/linh-thuong/quy-dinh-linh-thuong)
15:21:11	598356/598356	---M--	200	added ('OK')	image/jpeg	etag:%226765b238dbdd41:0%22	http://media.vietlott.vn/main/06.2018/kd/winner.avatar/116-(ao-den-ben-trai).jpg	D:/private/webclone/vietlott/media.vietlott.vn/main/06.2018/kd/winner.avatar/116-(ao-den-ben-trai).jpg	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/chu-nhan-jackpot)
15:21:21	55011/55011	---M--	200	added ('OK')	image/jpeg	etag:%22a92232bcfcdd41:0%22	http://media.vietlott.vn/main/06.2018/kd/winner.avatar/02--chup-chung(1).jpg	D:/private/webclone/vietlott/media.vietlott.vn/main/06.2018/kd/winner.avatar/02--chup-chung(1).jpg	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/chu-nhan-jackpot)
15:21:22	214750/214750	---M--	200	added ('OK')	image/jpeg	etag:%229c2b186fadd41:0%22	http://media.vietlott.vn/main/06.2018/kd/winner.avatar/02-kh-chup-chung(1).jpg	D:/private/webclone/vietlott/media.vietlott.vn/main/06.2018/kd/winner.avatar/02-kh-chup-chung(1).jpg	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/chu-nhan-jackpot)
15:21:40	457629/457629	---M--	200	added ('OK')	image/jpeg	etag:%2276c7df6ef3dd41:0%22	http://media.vietlott.vn/main/06.2018/kd/winner.avatar/anh-khach.jpg	D:/private/webclone/vietlott/media.vietlott.vn/main/06.2018/kd/winner.avatar/anh-khach.jpg	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/chu-nhan-jackpot)
15:21:42	124583/124583	---M--	200	added ('OK')	image/jpeg	etag:%227945273ecdd41:0%22	http://media.vietlott.vn/main/06.2018/kd/winner.avatar/88-web.jpg	D:/private/webclone/vietlott/media.vietlott.vn/main/06.2018/kd/winner.avatar/88-web.jpg	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/chu-nhan-jackpot)
15:21:51	65005/65005	---M--	200	added ('OK')	image/jpeg	etag:%22fa348afff2dd41:0%22	http://media.vietlott.vn/main/06.2018/kd/winner.avatar/84-web.jpg	D:/private/webclone/vietlott/media.vietlott.vn/main/06.2018/kd/winner.avatar/84-web.jpg	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/chu-nhan-jackpot)
15:21:55	213751/213751	---M--	200	added ('OK')	image/jpeg	etag:%22acfed7effadd41:0%22	http://media.vietlott.vn/main/06.2018/kd/winner.avatar/63-ty.jpg	D:/private/webclone/vietlott/media.vietlott.vn/main/06.2018/kd/winner.avatar/63-ty.jpg	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/chu-nhan-jackpot)
15:21:56	85654/85654	---M--	200	added ('OK')	image/jpeg	etag:%22878034a5f4dd41:0%22	http://media.vietlott.vn/main/06.2018/kd/winner.avatar/68-web.jpg	D:/private/webclone/vietlott/media.vietlott.vn/main/06.2018/kd/winner.avatar/68-web.jpg	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/chu-nhan-jackpot)
15:21:56	727/727	---M--	200	added ('OK')	application/x-javascript	etag:BAF19DBB9F495DF91B7E1DDD03956029	http://vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.SalePosSelectWebPart,Vietlott.PlugIn.WebParts.ashx	D:/private/webclone/vietlott/vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.SalePosSelectWebPart,Vietlott.PlugIn.WebParts.js	(from http://vietlott.vn/vi/dai-ly/lua-chon-dai-ly-diem-ban-hang)
15:21:57	1007/1007	---M--	200	added ('OK')	application/x-javascript	etag:C8C0ADE04162BC379923D4A4134128B1	http://vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.AgencyRuleWebPart,Vietlott.PlugIn.WebParts.ashx	D:/private/webclone/vietlott/vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.AgencyRuleWebPart,Vietlott.PlugIn.WebParts.js	(from http://vietlott.vn/vi/dai-ly/quy-dinh-dai-ly)
15:21:57	1022/1022	---M--	200	added ('OK')	application/x-javascript	etag:1564F9DC8DC663A1A4EB0048A502E7A3	http://vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.ListAgencyWebPart,Vietlott.PlugIn.WebParts.ashx	D:/private/webclone/vietlott/vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.ListAgencyWebPart,Vietlott.PlugIn.WebParts.js	(from http://vietlott.vn/vi/dai-ly/danh-sach-dai-ly)
15:21:58	30653/30653	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:21:57%20GMT	http://vietlott.vn/vi/dai-ly/danh-sach-dai-ly.html	D:/private/webclone/vietlott/vietlott.vn/vi/dai-ly/danh-sach-dai-ly-2.html	(from http://vietlott.vn/vi/dai-ly/danh-sach-dai-ly)
15:21:59	1007/1007	---M--	200	added ('OK')	application/x-javascript	etag:10E7CE68F21BA5C014DA334B0A04806A	http://vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.LedContentWebPart,Vietlott.PlugIn.WebParts.ashx	D:/private/webclone/vietlott/vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.LedContentWebPart,Vietlott.PlugIn.WebParts.js	(from http://vietlott.vn/vi/dai-ly/ho-tro-dai-ly-diem-ban-hang)
15:22:09	109903/109903	---M--	200	added ('OK')	image/jpeg	etag:%22d366642bf4dd41:0%22	http://media.vietlott.vn/main/06.2018/kd/winner.avatar/56-web.jpg	D:/private/webclone/vietlott/media.vietlott.vn/main/06.2018/kd/winner.avatar/56-web.jpg	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/chu-nhan-jackpot)
15:22:11	12517/12517	---M--	200	added ('OK')	image/png	etag:%226d8242cf7314d21:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/237Bienled/H%c6%b0%e1%bb%9bng%20d%e1%ba%abn%20n%e1%bb%99i%20dung%20bi%e1%bb%83n%20LED%20ch%e1%bb%af%20nh%e1%ba%adt%20up%20portal(1)(1).png	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/237Bienled/H%c6%b0%e1%bb%9bng%20d%e1%ba%abn%20n%e1%bb%99i%20dung%20bi%e1%bb%83n%20LED%20ch%e1%bb%af%20nh%e1%ba%adt%20up%20portal(1)(1).png	(from http://vietlott.vn/vi/dai-ly/ho-tro-dai-ly-diem-ban-hang)
15:22:12	734/734	---M--	200	added ('OK')	application/x-javascript	etag:D8ECCD3ADB7A2F5174F88967B8B96FC9	http://vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.SocialActivityWebPart,Vietlott.PlugIn.WebParts.ashx	D:/private/webclone/vietlott/vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.SocialActivityWebPart,Vietlott.PlugIn.WebParts.js	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/dong-gop-cho-xa-hoi)
15:22:13	8557/8557	---M--	200	added ('OK')	image/png	etag:%22e7cf996f83fd41:0%22	http://vietlott.vn/images/home/donggopxahoi_icon1.png	D:/private/webclone/vietlott/vietlott.vn/images/home/donggopxahoi_icon1.png	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/dong-gop-cho-xa-hoi)
15:22:14	3364/3364	---M--	200	added ('OK')	image/png	etag:%221fe1a18ded41:0%22	http://vietlott.vn/images/home/donggopxahoi_icon2.png	D:/private/webclone/vietlott/vietlott.vn/images/home/donggopxahoi_icon2.png	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/dong-gop-cho-xa-hoi)
15:22:15	4714/4714	---M--	200	added ('OK')	image/png	etag:%228144dfe084fd41:0%22	http://vietlott.vn/images/home/donggopxahoi_icon3.png	D:/private/webclone/vietlott/vietlott.vn/images/home/donggopxahoi_icon3.png	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/dong-gop-cho-xa-hoi)
15:22:16	3642/3642	---M--	200	added ('OK')	image/png	etag:%22541627ca84fd41:0%22	http://vietlott.vn/images/home/donggopxahoi_icon4.png	D:/private/webclone/vietlott/vietlott.vn/images/home/donggopxahoi_icon4.png	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/dong-gop-cho-xa-hoi)
15:22:16	979/979	---M--	200	added ('OK')	application/x-javascript	etag:0837C0DC00DF38B352329953B5801B2B	http://vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.ListNewsWebPart,Vietlott.PlugIn.WebParts.ashx	D:/private/webclone/vietlott/vietlott.vn/ajaxpro/Vietlott.PlugIn.WebParts.ListNewsWebPart,Vietlott.PlugIn.WebParts.js	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong)
15:22:19	126355/126355	---M--	200	added ('OK')	image/jpeg	etag:%228214997c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/Untitled(4).jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/Untitled(4).jpg	(from http://vietlott.vn/vi/dai-ly/ho-tro-dai-ly-diem-ban-hang)
15:22:20	155314/155314	---M--	200	added ('OK')	image/jpeg	etag:%2216a5b061f3dd41:0%22	http://media.vietlott.vn/main/06.2018/kd/winner.avatar/36-web.jpg	D:/private/webclone/vietlott/media.vietlott.vn/main/06.2018/kd/winner.avatar/36-web.jpg	(from http://vietlott.vn/vi/trung-thuong/ket-qua-trung-thuong/chu-nhan-jackpot)
15:22:22	30257/30257	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:22:20%20GMT	http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9178-vietlott-trao-tang-04-nha-tinh-nghia-o-ninh-binh-va-nam-dinh/	D:/private/webclone/vietlott/vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9178-vietlott-trao-tang-04-nha-tinh-nghia-o-ninh-binh-va-nam-dinh/index.html	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong)
15:22:31	55270/55270	---M--	200	added ('OK')	image/jpeg	etag:%22de59ab9cf214d41:0%22	http://media.vietlott.vn/main/05.2018/cms/avatar/9b50fde7-7f42-442d-b8a3-2feefffb01ed.jpg	D:/private/webclone/vietlott/media.vietlott.vn/main/05.2018/cms/avatar/9b50fde7-7f42-442d-b8a3-2feefffb01ed.jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong)
15:22:32	31798/31798	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:22:29%20GMT	http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9177-vietlott-trao-tan-tay-350-trieu-dong-cho-gia-dinh-hiep-si-tai-binh-dinh-tp-ho-chi-minh-va-dong-nai/	D:/private/webclone/vietlott/vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9177-vietlott-trao-tan-tay-350-trieu-dong-cho-gia-dinh-hiep-si-tai-binh-dinh-tp-ho-chi-minh-va-dong-nai/index.html	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong)
15:22:52	204329/204329	---M--	200	added ('OK')	image/jpeg	etag:%2227455f91c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/6(3).jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/6(3).jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong)
15:22:54	29482/29482	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:22:52%20GMT	http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9250-khach-hang-vietlott-chia-se-may-man-voi-cac-hoc-sinh-ngheo-vung-cao/	D:/private/webclone/vietlott/vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9250-khach-hang-vietlott-chia-se-may-man-voi-cac-hoc-sinh-ngheo-vung-cao/index.html	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong)
15:22:57	244931/244931	---M--	200	added ('OK')	image/jpeg	etag:%2293ffb894c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/IMG_9192.JPG	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/IMG_9192.jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong)
15:22:59	29817/29817	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:22:57%20GMT	http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9308-vietlott-kham-benh-cap-phat-thuoc-mien-phi-cho-nguoi-dan-ngheo-tai-hau-giang/	D:/private/webclone/vietlott/vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9308-vietlott-kham-benh-cap-phat-thuoc-mien-phi-cho-nguoi-dan-ngheo-tai-hau-giang/index.html	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong)
15:23:09	206312/206312	---M--	200	added ('OK')	image/jpeg	etag:%2213cb8990c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/3(12).jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/3(12).jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong)
15:23:11	30767/30767	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:23:08%20GMT	http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9307-thay-mat-nguoi-trung-thuong-diem-ban-hang-vietlott-tang-xe-lan-cho-nguoi-khuyet-tat-tai-dong-nai/	D:/private/webclone/vietlott/vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9307-thay-mat-nguoi-trung-thuong-diem-ban-hang-vietlott-tang-xe-lan-cho-nguoi-khuyet-tat-tai-dong-nai/index.html	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong)
15:23:11	102784/102784	---M--	200	added ('OK')	image/jpeg	etag:%224642e691c9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/8(3).jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/8(3).jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong)
15:23:12	29924/29924	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:23:10%20GMT	http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9176-vietlott-thay-mat-khach-hang-trung-thuong-trao-tang-hoc-bong-hoc-sinh-ngheo-vuot-kho/	D:/private/webclone/vietlott/vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9176-vietlott-thay-mat-khach-hang-trung-thuong-trao-tang-hoc-bong-hoc-sinh-ngheo-vuot-kho/index.html	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong)
15:23:39	236001/236001	---M--	200	added ('OK')	image/jpeg	etag:%22e14dd38dc9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/1(16).jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/1(16).jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong)
15:23:41	30306/30306	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:23:38%20GMT	http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9249-doan-thanh-nien-bo-tai-chinh-va-vietlott-thay-mat-khach-hang-trao-hoc-bong-tai-tuyen-quang-ha-giang/	D:/private/webclone/vietlott/vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9249-doan-thanh-nien-bo-tai-chinh-va-vietlott-thay-mat-khach-hang-trao-hoc-bong-tai-tuyen-quang-ha-giang/index.html	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong)
15:23:47	212348/212348	---M--	200	added ('OK')	image/jpeg	etag:%222099cb8ec9fd41:0%22	http://vietlott.vn/static.vietlott.vn/uploads/Images/16_4_3.jpg	D:/private/webclone/vietlott/vietlott.vn/static.vietlott.vn/uploads/Images/16_4_3.jpg	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong)
15:23:49	30240/30240	---M--	200	added ('OK')	text/html	date:Mon,%2016%20Jul%202018%2008:23:46%20GMT	http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9306-thay-mat-khach-hang-vietlott-trao-hoc-bong-cho-hoc-sinh-ngheo-vuot-kho/	D:/private/webclone/vietlott/vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong/9306-thay-mat-khach-hang-vietlott-trao-hoc-bong-cho-hoc-sinh-ngheo-vuot-kho/index.html	(from http://vietlott.vn/vi/trach-nhiem-xa-hoi/trach-nhiem-voi-cong-dong)
